,user_id,conversion_rate,rate_A,rate_B,final_rate_A,final_rate_B,purchases_A,purchases_B
194,195,0.06788416603998428,0.09252024810557832,0.14733769483925685,0.1604044141455626,0.2152218608792411,0,1
195,196,0.04898586533846545,0.06449827942122088,0.13560527104969053,0.11348414475968632,0.18459113638815597,1,2
196,197,0.05898319952763029,0.0869316332633653,0.15400190787690612,0.1459148327909956,0.2129851074045364,2,0
197,198,0.055625694796572284,0.13409361417240243,0.17594857560261062,0.1897193089689747,0.2315742703991829,1,3
198,199,0.04662963418115255,0.1248310086084314,0.1873718279508499,0.17146064278958395,0.23400146213200243,1,3
199,200,0.05254207243889472,0.10166018361379761,0.17112034480841432,0.15420225605269233,0.22366241724730904,2,1
200,201,0.04653424330137406,0.12585488186713112,0.14758546083540597,0.1723891251685052,0.19411970413678004,2,2
201,202,0.04413485552010772,0.07961993700117026,0.1611128993530677,0.12375479252127798,0.20524775487317543,2,1
202,203,0.04169390614749653,0.08709990768091044,0.16652825932351462,0.128793813828407,0.20822216547101113,0,1
203,204,0.05572693670384837,0.08596931875306493,0.15170359634549113,0.1416962554569133,0.2074305330493395,1,0
204,205,0.04878885294534589,0.09154745970500285,0.15488154487688113,0.14033631265034874,0.203670397822227,0,3
205,206,0.03020104670388603,0.08177942150563175,0.15011267576332724,0.11198046820951778,0.18031372246721328,0,1
206,207,0.048131480061395074,0.10028422651677249,0.09146921241944167,0.14841570657816755,0.13960069248083673,4,2
207,208,0.05431157433980265,0.14385687861824503,0.15682841734184996,0.1981684529580477,0.21113999168165262,4,2
208,209,0.04376532534206797,0.11937959482729178,0.18201741668795374,0.16314492016935975,0.22578274203002172,2,2
209,210,0.058591891700863284,0.09401188362079083,0.17187008702592446,0.15260377532165412,0.23046197872678775,2,4
210,211,0.040554404667309134,0.07086211621781865,0.1448892782534635,0.1114165208851278,0.18544368292077265,1,2
211,212,0.03965600841254199,0.1102009046987945,0.16111048703791497,0.14985691311133648,0.20076649545045697,3,0
212,213,0.03845142808745762,0.09203553667152403,0.1570879918279874,0.13048696475898164,0.19553941991544505,4,3
213,214,0.04622825689721635,0.08319441557211471,0.1655496111447794,0.12942267246933106,0.21177786804199575,2,3
214,215,0.062360580932875866,0.10089904988037858,0.14510856758824228,0.16325963081325445,0.20746914852111814,1,3
215,216,0.06708477112262433,0.09511399897290214,0.15342638785100673,0.16219877009552647,0.22051115897363105,1,3
216,217,0.0642306289652565,0.13010612449306141,0.16498739205266372,0.1943367534583179,0.22921802101792021,0,1
217,218,0.05126717174806688,0.1189580003103805,0.1543838284614525,0.17022517205844737,0.20565100020951937,2,5
218,219,0.028259381439917332,0.1112680084201735,0.1545847573218351,0.13952738986009083,0.18284413876175243,2,2
219,220,0.030348717842665202,0.09967437426475384,0.18076485108816492,0.13002309210741905,0.21111356893083014,3,1
220,221,0.04292049558500246,0.11021076828169749,0.17647298832468722,0.15313126386669995,0.21939348390968968,1,3
221,222,0.054553596982666035,0.11944014053346552,0.10733891538070778,0.17399373751613156,0.16189251236337382,0,2
222,223,0.04308504597662769,0.13242687127103858,0.13700626829671156,0.17551191724766627,0.18009131427333924,2,0
223,224,0.03326132157019815,0.09550389845928689,0.14767647881498178,0.12876522002948504,0.18093780038517993,1,0
224,225,0.044970026170547864,0.12988256511966922,0.17025899857944657,0.17485259129021707,0.21522902474999445,4,3
225,226,0.051650212881685774,0.08404128657878643,0.12374384434188604,0.1356914994604722,0.17539405722357182,0,2
226,227,0.05315384965112545,0.11352981166966104,0.15373525962517473,0.1666836613207865,0.20688910927630016,3,2
227,228,0.04073360842238103,0.11856807645691496,0.1393434816446163,0.159301684879296,0.18007709006699732,2,0
228,229,0.033212668540550966,0.0679378208907318,0.14471626428203754,0.10115048943128277,0.1779289328225885,2,1
229,230,0.03581736203442193,0.07028622365499235,0.12321826370740474,0.10610358568941428,0.15903562574182667,3,1
230,231,0.06377624045739047,0.10039984845254675,0.15872572828454543,0.16417608890993723,0.2225019687419359,1,2
231,232,0.04524891633132681,0.11559382432487154,0.15318563437942673,0.16084274065619836,0.19843455071075355,0,1
232,233,0.04777290777869856,0.10500181978985193,0.15792630262594595,0.15277472756855048,0.2056992104046445,1,3
233,234,0.05274891988922963,0.11158826926281924,0.17660852613438738,0.16433718915204887,0.22935744602361702,1,5
234,235,0.05207968287900781,0.1003791506811039,0.17485361318293666,0.1524588335601117,0.22693329606194446,0,2
235,236,0.04649111788165973,0.11381363701659127,0.19317572595023721,0.160304754898251,0.23966684383189696,2,1
236,237,0.06151336877134102,0.11323820806053915,0.13804685237929606,0.17475157683188017,0.1995602211506371,2,2
237,238,0.04754126386727499,0.16325664533109596,0.16243892543592084,0.21079790919837094,0.20998018930319584,5,3
238,239,0.04963217406371592,0.09124294316698198,0.1434522304728407,0.1408751172306979,0.19308440453655662,1,3
239,240,0.044864048232229184,0.12142097910324569,0.12255116011307512,0.16628502733547487,0.16741520834530432,0,3
240,241,0.05830651598008693,0.11338287967719213,0.16296138928546178,0.17168939565727906,0.2212679052655487,0,2
241,242,0.06600712917959026,0.10559596078117414,0.09104342835307067,0.1716030899607644,0.15705055753266092,1,1
242,243,0.042320407726827276,0.0639488759429373,0.16143392903159123,0.10626928366976457,0.2037543367584185,3,3
243,244,0.05349502660918172,0.06782722019027201,0.14744750748405136,0.12132224679945373,0.2009425340932331,1,2
244,245,0.05973642929588389,0.06358136743357773,0.1291457788949664,0.12331779672946161,0.18888220819085028,0,1
245,246,0.026604602166255906,0.08750754409346637,0.15791026325042998,0.11411214625972227,0.18451486541668588,1,2
246,247,0.050621314273007964,0.09574691822003965,0.09199400641342817,0.14636823249304762,0.14261532068643612,1,0
247,248,0.04134749142762374,0.08198229721180969,0.1694618154114005,0.12332978863943343,0.21080930683902427,1,1
248,249,0.04892287588467901,0.11993921529477392,0.13123127343139834,0.16886209117945292,0.18015414931607734,1,3
249,250,0.062046275460393,0.09660714496596644,0.1229784969014774,0.15865342042635944,0.1850247723618704,2,1
250,251,0.03980116901135955,0.11439465652048719,0.1643706542608543,0.15419582553184674,0.20417182327221384,1,3
251,252,0.05507179269409965,0.12788351446232815,0.1376169457275762,0.1829553071564278,0.19268873842167586,2,2
252,253,0.053760884184233346,0.07783318628883636,0.1731273865371119,0.1315940704730697,0.22688827072134526,3,3
253,254,0.05749822303871886,0.0933922165681791,0.1394240786470679,0.15089043960689796,0.19692230168578678,2,1
254,255,0.0592169131453919,0.07638233279422857,0.13773675693764573,0.13559924593962047,0.19695367008303763,1,3
255,256,0.042097758225228446,0.0989781292598623,0.17675821716367873,0.14107588748509076,0.21885597538890716,2,2
256,257,0.06506973225124293,0.0915331653802602,0.1337057317570333,0.15660289763150315,0.19877546400827623,3,4
257,258,0.04146506574741907,0.09552659349593037,0.1797595200518349,0.13699165924334944,0.22122458579925397,1,5
258,259,0.04092918915815641,0.05246402413510776,0.10454109928239641,0.09339321329326417,0.14547028844055282,1,1
259,260,0.058725009995341554,0.06055799021351017,0.1215839447810848,0.11928300020885171,0.18030895477642633,2,1
260,261,0.03453648890221354,0.07734249133337447,0.17720043385268558,0.11187898023558801,0.2117369227548991,4,1
261,262,0.049848073862980305,0.12598288573543986,0.1538339039226049,0.17583095959842016,0.20368197778558522,4,1
